datetime,XGBoost,RandomForest,LSTM,CNN_LSTM
2025-11-07 17:00:00,-78.976974,84.71818798759693,85.06982,71.5089
2025-11-07 18:00:00,50.76084,113.83625644311809,85.06982,71.5089
2025-11-07 19:00:00,-36.774494,46.691154306865215,85.06982,71.5089
2025-11-07 20:00:00,218.48087,190.28304585200138,85.06982,71.5089
2025-11-07 21:00:00,-14.600883,41.02146285361663,85.06982,71.5089
2025-11-07 22:00:00,202.61108,286.80413484907217,85.06982,71.5089
2025-11-07 23:00:00,-38.837975,17.428628133827843,85.06982,71.5089
2025-11-08 00:00:00,748.16656,875.3439580975859,85.06982,71.5089
2025-11-08 01:00:00,276.37372,391.9838443125002,85.06982,71.5089
2025-11-08 02:00:00,778.3856,913.2903080608544,85.06982,71.5089
2025-11-08 03:00:00,714.2123,842.9292391295487,85.06985,71.5089
2025-11-08 04:00:00,648.94336,782.4093759688753,85.06982,71.50887
2025-11-08 05:00:00,117.72572,39.62852157799173,85.06982,71.50887
2025-11-08 06:00:00,558.77124,579.3794777018578,85.06982,71.50887
2025-11-08 07:00:00,560.6864,660.3566828759233,85.06982,71.5089
2025-11-08 08:00:00,807.4108,893.5848212659192,85.06982,71.5089
2025-11-08 09:00:00,70.82848,118.46390859119342,85.06982,71.5089
2025-11-08 10:00:00,98.03829,78.06141398986784,85.06982,71.5089
2025-11-08 11:00:00,327.76892,314.7584291943794,85.06985,71.5089
2025-11-08 12:00:00,647.9079,651.9345979181264,85.06982,71.50887
2025-11-08 13:00:00,285.70416,317.3813721489077,85.06982,71.50887
2025-11-08 14:00:00,431.56287,378.1437444853557,85.06982,71.50887
2025-11-08 15:00:00,-70.34783,70.0035290849313,85.06982,71.5089
2025-11-08 16:00:00,396.60944,384.9023675181782,85.06985,71.50887
2025-11-08 17:00:00,-77.886566,57.64544498804379,85.06982,71.50887
2025-11-08 18:00:00,76.14714,103.48649479580875,85.06982,71.50887
2025-11-08 19:00:00,-42.02808,46.19268697184091,85.06982,71.50887
2025-11-08 20:00:00,232.73123,194.0467621957386,85.06982,71.5089
2025-11-08 21:00:00,-40.17833,41.234030109508886,85.06982,71.5089
2025-11-08 22:00:00,195.52112,266.8126412431277,85.06982,71.5089
2025-11-08 23:00:00,-37.19928,18.48002215517571,85.06982,71.50887
2025-11-09 00:00:00,742.5675,857.5126211385044,85.06982,71.5089
2025-11-09 01:00:00,172.94989,284.97188855323503,85.06985,71.5089
2025-11-09 02:00:00,756.63885,912.0973598581197,85.06985,71.50887
2025-11-09 03:00:00,694.83563,843.6747551239464,85.06982,71.5089
2025-11-09 04:00:00,619.87946,764.0504815706075,85.06982,71.5089
2025-11-09 05:00:00,162.44693,40.96563729539118,85.06982,71.5089
2025-11-09 06:00:00,674.8194,746.6617735587864,85.069786,71.5089
2025-11-09 07:00:00,667.67957,735.3987890736679,85.06982,71.5089
2025-11-09 08:00:00,826.3836,896.8037659237976,85.06982,71.50887
2025-11-09 09:00:00,68.19506,114.00973480386972,85.06982,71.50887
2025-11-09 10:00:00,119.375946,78.68982088757066,85.06982,71.50887
2025-11-09 11:00:00,328.4154,333.23686904316224,85.06982,71.5089
2025-11-09 12:00:00,651.04584,649.2088965173202,85.06982,71.5089
2025-11-09 13:00:00,279.87717,308.7419374572652,85.06982,71.5089
2025-11-09 14:00:00,423.23157,374.1223068664237,85.06985,71.5089
2025-11-09 15:00:00,-48.357407,67.3955975915721,85.06982,71.50887
2025-11-09 16:00:00,405.01266,351.83224008213017,85.06982,71.50887
2025-11-09 17:00:00,-69.84876,60.73409735921474,85.06982,71.5089
2025-11-09 18:00:00,132.79271,127.70310607476243,85.06982,71.5089
2025-11-09 19:00:00,-43.102726,47.01322646130285,85.06982,71.5089
2025-11-09 20:00:00,234.16467,199.90296819460275,85.06982,71.50887
2025-11-09 21:00:00,-29.196655,41.76351938580128,85.06982,71.5089
2025-11-09 22:00:00,193.21097,164.70395724028532,85.06982,71.5089
2025-11-09 23:00:00,-26.000322,23.635818805253923,85.06982,71.5089
2025-11-10 00:00:00,745.323,845.0632762297221,85.06982,71.5089
2025-11-10 01:00:00,72.9563,37.77067269069936,85.06982,71.5089
2025-11-10 02:00:00,754.7512,892.8475934916507,85.06982,71.50887
2025-11-10 03:00:00,673.4073,839.0913692208187,85.06982,71.50887
2025-11-10 04:00:00,587.0495,767.8047926542376,85.06985,71.5089
2025-11-10 05:00:00,202.62393,49.186361156361514,85.06982,71.5089
2025-11-10 06:00:00,760.6706,815.0901772250285,85.06982,71.5089
2025-11-10 07:00:00,705.65894,806.4674663186277,85.06982,71.5089
2025-11-10 08:00:00,809.9472,882.8754305805902,85.06982,71.5089
2025-11-10 09:00:00,33.16331,68.91499385743641,85.06982,71.5089
2025-11-10 10:00:00,123.861374,82.7317559204278,85.06982,71.5089
2025-11-10 11:00:00,330.40488,339.27192683958805,85.06982,71.5089
2025-11-10 12:00:00,668.6629,636.9516833526777,85.06982,71.5089
2025-11-10 13:00:00,247.98639,264.9409573161658,85.06982,71.5089
2025-11-10 14:00:00,409.42874,362.6444643109991,85.06982,71.5089
2025-11-10 15:00:00,-35.66092,66.95952286156582,85.06982,71.5089
2025-11-10 16:00:00,391.26898,347.34910567148853,85.06982,71.5089
2025-11-10 17:00:00,-37.997467,60.61434267922391,85.06985,71.5089
2025-11-10 18:00:00,162.58363,130.93299160489244,85.06982,71.50887
2025-11-10 19:00:00,-65.75814,47.087844652694784,85.06982,71.50887
2025-11-10 20:00:00,220.33572,200.77858875015832,85.06982,71.50887
2025-11-10 21:00:00,-24.700138,39.06403752160551,85.06982,71.5089
2025-11-10 22:00:00,198.40521,187.05615807063222,85.06982,71.5089
2025-11-10 23:00:00,-10.258899,34.99471206648882,85.06982,71.5089
2025-11-11 00:00:00,730.7617,854.6303753683364,85.06982,71.5089
2025-11-11 01:00:00,52.177147,34.84412107883929,85.06985,71.5089
2025-11-11 02:00:00,746.0429,892.2306310001603,85.06982,71.50887
2025-11-11 03:00:00,710.15356,811.3572102452928,85.06982,71.50887
2025-11-11 04:00:00,586.4031,772.406061314831,85.06982,71.50887
2025-11-11 05:00:00,168.76149,174.45026158712867,85.06982,71.5089
2025-11-11 06:00:00,809.95184,902.683339338152,85.06985,71.50887
2025-11-11 07:00:00,736.3664,857.3436515412722,85.06982,71.50887
2025-11-11 08:00:00,807.8618,897.8310897537468,85.06982,71.50887
2025-11-11 09:00:00,22.922022,61.08122551108781,85.06982,71.50887
2025-11-11 10:00:00,175.71132,181.39503064136335,85.06982,71.5089
2025-11-11 11:00:00,329.2704,354.8725779681039,85.06982,71.5089
2025-11-11 12:00:00,670.40814,642.4646659434934,85.06982,71.5089
2025-11-11 13:00:00,204.36017,273.23002830367227,85.06982,71.50887
2025-11-11 14:00:00,398.67676,363.6997195521709,85.06982,71.5089
2025-11-11 15:00:00,-40.50218,66.74150041702163,85.06985,71.5089
2025-11-11 16:00:00,346.2444,340.75475611661653,85.06985,71.50887
2025-11-11 17:00:00,-40.590088,60.9747465541072,85.06982,71.5089
2025-11-11 18:00:00,201.91397,170.24022282251985,85.06982,71.5089
2025-11-11 19:00:00,-54.528088,46.06052670027684,85.06982,71.5089
2025-11-11 20:00:00,208.86005,196.45110433917606,85.069786,71.5089
2025-11-11 21:00:00,-27.275902,40.723748041123066,85.06982,71.5089
2025-11-11 22:00:00,204.0335,186.72314329406709,85.06982,71.50887
2025-11-11 23:00:00,-14.33508,38.02613756514535,85.06982,71.50887
2025-11-12 00:00:00,727.38544,839.0637505671184,85.06982,71.50887
2025-11-12 01:00:00,47.519753,36.741564263018724,85.06982,71.5089
2025-11-12 02:00:00,754.0355,875.34737018019,85.06982,71.5089
2025-11-12 03:00:00,719.06506,844.9215297892472,85.06982,71.5089
2025-11-12 04:00:00,581.1625,772.2936587215547,85.06985,71.5089
2025-11-12 05:00:00,117.90674,47.41718023258154,85.06982,71.50887
2025-11-12 06:00:00,805.44293,914.4235471335271,85.06982,71.50887
2025-11-12 07:00:00,743.4956,863.1389327428656,85.06982,71.5089
2025-11-12 08:00:00,812.7711,897.7975404669197,85.06982,71.5089
2025-11-12 09:00:00,34.024834,58.200927669451694,85.06982,71.5089
2025-11-12 10:00:00,205.4863,225.34635772015142,85.06982,71.50887
2025-11-12 11:00:00,341.97668,346.14204250762987,85.06982,71.5089
2025-11-12 12:00:00,675.09515,646.8059330096482,85.06982,71.5089
2025-11-12 13:00:00,184.95071,210.04867827112443,85.06982,71.5089
